X,Y,Numerical Solution (in K)
0.515152,0.242424,99.2644
0.515152,0.252525,99.2407
0.515152,0.262626,99.2178
0.515152,0.272727,99.1957
0.515152,0.282828,99.1744
0.515152,0.292929,99.1539
0.515152,0.30303,99.1344
0.515152,0.313131,99.1157
0.515152,0.323232,99.0979
0.515152,0.333333,99.0811
0.515152,0.343434,99.0652
0.515152,0.353535,99.0502
0.515152,0.363636,99.0362
0.515152,0.373737,99.0233
0.515152,0.383838,99.0113
0.515152,0.393939,99.0003
0.515152,0.40404,98.9903
0.515152,0.414141,98.9814
0.515152,0.424242,98.9735
0.515152,0.434343,98.9666
0.515152,0.444444,98.9608
0.515152,0.454545,98.956
0.515152,0.464646,98.9523
0.515152,0.474747,98.9497
0.515152,0.484848,98.9481
0.515152,0.494949,98.9475
0.515152,0.505051,98.9481
0.515152,0.515152,98.9497
0.515152,0.525253,98.9523
0.515152,0.535354,98.956
0.515152,0.545455,98.9607
0.515152,0.555556,98.9665
0.515152,0.565657,98.9733
0.515152,0.575758,98.9812
0.515152,0.585859,98.99
0.515152,0.59596,98.9999
0.515152,0.606061,99.0108
0.515152,0.616162,99.0226
0.515152,0.626263,99.0355
0.515152,0.636364,99.0492
0.515152,0.646465,99.064
0.515152,0.656566,99.0796
0.515152,0.666667,99.0962
0.515152,0.676768,99.1136
0.515152,0.686869,99.132
0.515152,0.69697,99.1512
0.515152,0.707071,99.1712
0.515152,0.717172,99.192
0.515152,0.727273,99.2136
0.515152,0.737374,99.236
0.515152,0.747475,99.2592
0.515152,0.757576,99.2831
0.515152,0.767677,99.3076
0.515152,0.777778,99.3329
0.515152,0.787879,99.3587
0.515152,0.79798,99.3852
0.515152,0.808081,99.4123
0.515152,0.818182,99.44
0.515152,0.828283,99.4682
0.515152,0.838384,99.4969
0.515152,0.848485,99.5261
0.515152,0.858586,99.5557
0.515152,0.868687,99.5858
0.515152,0.878788,99.6162
0.515152,0.888889,99.647
0.515152,0.89899,99.6781
0.515152,0.909091,99.7095
0.515152,0.919192,99.7412
0.515152,0.929293,99.7731
0.515152,0.939394,99.8052
0.515152,0.949495,99.8374
0.515152,0.959596,99.8698
0.515152,0.969697,99.9023
0.515152,0.979798,99.9348
0.515152,0.989899,99.9674
0.515152,1,100
0.525253,0,100
0.525253,0.010101,99.9659
0.525253,0.020202,99.9318
0.525253,0.030303,99.8979
0.525253,0.040404,99.864
0.525253,0.0505051,99.8304
0.525253,0.0606061,99.797
0.525253,0.0707071,99.7637
0.525253,0.0808081,99.7308
0.525253,0.0909091,99.6982
0.525253,0.10101,99.6659
0.525253,0.111111,99.634
0.525253,0.121212,99.6024
0.525253,0.131313,99.5714
0.525253,0.141414,99.5407
0.525253,0.151515,99.5106
0.525253,0.161616,99.481
0.525253,0.171717,99.4519
0.525253,0.181818,99.4234
0.525253,0.191919,99.3956
0.525253,0.20202,99.3683
0.525253,0.212121,99.3418
0.525253,0.222222,99.3159
0.525253,0.232323,99.2907
0.525253,0.242424,99.2663
0.525253,0.252525,99.2426
0.525253,0.262626,99.2197
0.525253,0.272727,99.1977
0.525253,0.282828,99.1764
0.525253,0.292929,99.156
0.525253,0.30303,99.1365
0.525253,0.313131,99.1179
0.525253,0.323232,99.1002
0.525253,0.333333,99.0834
0.525253,0.343434,99.0675
0.525253,0.353535,99.0526
0.525253,0.363636,99.0387
0.525253,0.373737,99.0257
0.525253,0.383838,99.0138
0.525253,0.393939,99.0028
0.525253,0.40404,98.9929
0.525253,0.414141,98.9839
0.525253,0.424242,98.9761
0.525253,0.434343,98.9692
0.525253,0.444444,98.9634
0.525253,0.454545,98.9586
0.525253,0.464646,98.9549
0.525253,0.474747,98.9523
0.525253,0.484848,98.9507
0.525253,0.494949,98.9502
0.525253,0.505051,98.9507
0.525253,0.515152,98.9523
0.525253,0.525253,98.9549
0.525253,0.535354,98.9586
0.525253,0.545455,98.9633
0.525253,0.555556,98.9691
0.525253,0.565657,98.9759
0.525253,0.575758,98.9837
0.525253,0.585859,98.9926
0.525253,0.59596,99.0024
0.525253,0.606061,99.0133
0.525253,0.616162,99.0251
0.525253,0.626263,99.0379
0.525253,0.636364,99.0516
0.525253,0.646465,99.0663
0.525253,0.656566,99.0819
0.525253,0.666667,99.0985
0.525253,0.676768,99.1159
0.525253,0.686869,99.1342
0.525253,0.69697,99.1533
0.525253,0.707071,99.1733
0.525253,0.717172,99.194
0.525253,0.727273,99.2156
0.525253,0.737374,99.238
0.525253,0.747475,99.2611
0.525253,0.757576,99.2849
0.525253,0.767677,99.3094
0.525253,0.777778,99.3345
0.525253,0.787879,99.3604
0.525253,0.79798,99.3868
0.525253,0.808081,99.4138
0.525253,0.818182,99.4414
0.525253,0.828283,99.4695
0.525253,0.838384,99.4982
0.525253,0.848485,99.5273
0.525253,0.858586,99.5568
0.525253,0.868687,99.5868
0.525253,0.878788,99.6172
0.525253,0.888889,99.6479
0.525253,0.89899,99.6789
0.525253,0.909091,99.7102
0.525253,0.919192,99.7418
0.525253,0.929293,99.7736
0.525253,0.939394,99.8056
0.525253,0.949495,99.8378
0.525253,0.959596,99.8701
0.525253,0.969697,99.9025
0.525253,0.979798,99.935
0.525253,0.989899,99.9675
0.525253,1,100
0.535354,0,100
0.535354,0.010101,99.966
0.535354,0.020202,99.9321
0.535354,0.030303,99.8982
0.535354,0.040404,99.8645
0.535354,0.0505051,99.831
0.535354,0.0606061,99.7977
0.535354,0.0707071,99.7646
0.535354,0.0808081,99.7318
0.535354,0.0909091,99.6993
0.535354,0.10101,99.6671
0.535354,0.111111,99.6353
0.535354,0.121212,99.6038
0.535354,0.131313,99.5729
0.535354,0.141414,99.5423
0.535354,0.151515,99.5123
0.535354,0.161616,99.4828
0.535354,0.171717,99.4539
0.535354,0.181818,99.4255
0.535354,0.191919,99.3977
0.535354,0.20202,99.3706
0.535354,0.212121,99.3441
0.535354,0.222222,99.3183
0.535354,0.232323,99.2932
0.535354,0.242424,99.2689
0.535354,0.252525,99.2453
0.535354,0.262626,99.2225
0.535354,0.272727,99.2005
0.535354,0.282828,99.1793
0.535354,0.292929,99.159
0.535354,0.30303,99.1396
0.535354,0.313131,99.121
0.535354,0.323232,99.1034
0.535354,0.333333,99.0866
0.535354,0.343434,99.0708
0.535354,0.353535,99.056
0.535354,0.363636,99.0421
0.535354,0.373737,99.0292
0.535354,0.383838,99.0172
0.535354,0.393939,99.0063
0.535354,0.40404,98.9964
0.535354,0.414141,98.9875
0.535354,0.424242,98.9797
0.535354,0.434343,98.9728
0.535354,0.444444,98.9671
0.535354,0.454545,98.9623
0.535354,0.464646,98.9586
0.535354,0.474747,98.956
0.535354,0.484848,98.9544
0.535354,0.494949,98.9539
0.535354,0.505051,98.9544
0.535354,0.515152,98.956
0.535354,0.525253,98.9586
0.535354,0.535354,98.9623
0.535354,0.545455,98.967
0.535354,0.555556,98.9728
0.535354,0.565657,98.9795
0.535354,0.575758,98.9873
0.535354,0.585859,98.9961
0.535354,0.59596,99.0059
0.535354,0.606061,99.0167
0.535354,0.616162,99.0285
0.535354,0.626263,99.0413
0.535354,0.636364,99.055
0.535354,0.646465,99.0696
0.535354,0.656566,99.0852
0.535354,0.666667,99.1016
0.535354,0.676768,99.119
0.535354,0.686869,99.1372
0.535354,0.69697,99.1563
0.535354,0.707071,99.1762
0.535354,0.717172,99.1969
0.535354,0.727273,99.2184
0.535354,0.737374,99.2407
0.535354,0.747475,99.2637
0.535354,0.757576,99.2874
0.535354,0.767677,99.3118
0.535354,0.777778,99.3369
0.535354,0.787879,99.3626
0.535354,0.79798,99.389
0.535354,0.808081,99.4159
0.535354,0.818182,99.4434
0.535354,0.828283,99.4714
0.535354,0.838384,99.4999
0.535354,0.848485,99.5289
0.535354,0.858586,99.5584
0.535354,0.868687,99.5883
0.535354,0.878788,99.6185
0.535354,0.888889,99.6491
0.535354,0.89899,99.68
0.535354,0.909091,99.7113
0.535354,0.919192,99.7427
0.535354,0.929293,99.7744
0.535354,0.939394,99.8063
0.535354,0.949495,99.8384
0.535354,0.959596,99.8706
0.535354,0.969697,99.9029
0.535354,0.979798,99.9352
0.535354,0.989899,99.9676
0.535354,1,100
0.545455,0,100
0.545455,0.010101,99.9661
0.545455,0.020202,99.9324
0.545455,0.030303,99.8987
0.545455,0.040404,99.8651
0.545455,0.0505051,99.8318
0.545455,0.0606061,99.7986
0.545455,0.0707071,99.7657
0.545455,0.0808081,99.733
0.545455,0.0909091,99.7006
0.545455,0.10101,99.6686
0.545455,0.111111,99.6369
0.545455,0.121212,99.6056
0.545455,0.131313,99.5748
0.545455,0.141414,99.5444
0.545455,0.151515,99.5145
0.545455,0.161616,99.4852
0.545455,0.171717,99.4563
0.545455,0.181818,99.4281
0.545455,0.191919,99.4004
0.545455,0.20202,99.3734
0.545455,0.212121,99.3471
0.545455,0.222222,99.3214
0.545455,0.232323,99.2964
0.545455,0.242424,99.2722
0.545455,0.252525,99.2487
0.545455,0.262626,99.226
0.545455,0.272727,99.2041
0.545455,0.282828,99.1831
0.545455,0.292929,99.1628
0.545455,0.30303,99.1435
0.545455,0.313131,99.125
0.545455,0.323232,99.1074
0.545455,0.333333,99.0908
0.545455,0.343434,99.075
0.545455,0.353535,99.0602
0.545455,0.363636,99.0464
0.545455,0.373737,99.0336
0.545455,0.383838,99.0217
0.545455,0.393939,99.0108
0.545455,0.40404,99.001
0.545455,0.414141,98.9921
0.545455,0.424242,98.9843
0.545455,0.434343,98.9775
0.545455,0.444444,98.9717
0.545455,0.454545,98.967
0.545455,0.464646,98.9634
0.545455,0.474747,98.9607
0.545455,0.484848,98.9592
0.545455,0.494949,98.9586
0.545455,0.505051,98.9592
0.545455,0.515152,98.9607
0.545455,0.525253,98.9633
0.545455,0.535354,98.967
0.545455,0.545455,98.9717
0.545455,0.555556,98.9774
0.545455,0.565657,98.9842
0.545455,0.575758,98.9919
0.545455,0.585859,99.0007
0.545455,0.59596,99.0105
0.545455,0.606061,99.0212
0.545455,0.616162,99.0329
0.545455,0.626263,99.0456
0.545455,0.636364,99.0593
0.545455,0.646465,99.0738
0.545455,0.656566,99.0893
0.545455,0.666667,99.1057
0.545455,0.676768,99.123
0.545455,0.686869,99.1411
0.545455,0.69697,99.1601
0.545455,0.707071,99.1799
0.545455,0.717172,99.2005
0.545455,0.727273,99.2219
0.545455,0.737374,99.2441
0.545455,0.747475,99.267
0.545455,0.757576,99.2906
0.545455,0.767677,99.3149
0.545455,0.777778,99.3399
0.545455,0.787879,99.3655
0.545455,0.79798,99.3917
0.545455,0.808081,99.4185
0.545455,0.818182,99.4459
0.545455,0.828283,99.4738
0.545455,0.838384,99.5022
0.545455,0.848485,99.5311
0.545455,0.858586,99.5604
0.545455,0.868687,99.5901
0.545455,0.878788,99.6202
0.545455,0.888889,99.6507
0.545455,0.89899,99.6815
0.545455,0.909091,99.7126
0.545455,0.919192,99.7439
0.545455,0.929293,99.7755
0.545455,0.939394,99.8072
0.545455,0.949495,99.8391
0.545455,0.959596,99.8712
0.545455,0.969697,99.9033
0.545455,0.979798,99.9355
0.545455,0.989899,99.9678
0.545455,1,100
0.555556,0,100
0.555556,0.010101,99.9663
0.555556,0.020202,99.9327
0.555556,0.030303,99.8992
0.555556,0.040404,99.8659
0.555556,0.0505051,99.8327
0.555556,0.0606061,99.7997
0.555556,0.0707071,99.767
0.555556,0.0808081,99.7345
0.555556,0.0909091,99.7023
0.555556,0.10101,99.6704
0.555556,0.111111,99.6389
0.555556,0.121212,99.6078
0.555556,0.131313,99.5772
0.555556,0.141414,99.547
0.555556,0.151515,99.5172
0.555556,0.161616,99.488
0.555556,0.171717,99.4594
0.555556,0.181818,99.4313
0.555556,0.191919,99.4038
0.555556,0.20202,99.3769
0.555556,0.212121,99.3507
0.555556,0.222222,99.3252
0.555556,0.232323,99.3003
0.555556,0.242424,99.2762
0.555556,0.252525,99.2529
0.555556,0.262626,99.2303
0.555556,0.272727,99.2086
0.555556,0.282828,99.1876
0.555556,0.292929,99.1675
0.555556,0.30303,99.1483
0.555556,0.313131,99.1299
0.555556,0.323232,99.1124
0.555556,0.333333,99.0958
0.555556,0.343434,99.0802
0.555556,0.353535,99.0655
0.555556,0.363636,99.0517
0.555556,0.373737,99.0389
0.555556,0.383838,99.0271
0.555556,0.393939,99.0163
0.555556,0.40404,99.0065
0.555556,0.414141,98.9977
0.555556,0.424242,98.99
0.555556,0.434343,98.9832
0.555556,0.444444,98.9775
0.555556,0.454545,98.9728
0.555556,0.464646,98.9691
0.555556,0.474747,98.9665
0.555556,0.484848,98.965
0.555556,0.494949,98.9644
0.555556,0.505051,98.965
0.555556,0.515152,98.9665
0.555556,0.525253,98.9691
0.555556,0.535354,98.9728
0.555556,0.545455,98.9774
0.555556,0.555556,98.9831
0.555556,0.565657,98.9898
0.555556,0.575758,98.9975
0.555556,0.585859,99.0063
0.555556,0.59596,99.016
0.555556,0.606061,99.0267
0.555556,0.616162,99.0383
0.555556,0.626263,99.0509
0.555556,0.636364,99.0645
0.555556,0.646465,99.079
0.555556,0.656566,99.0944
0.555556,0.666667,99.1107
0.555556,0.676768,99.1279
0.555556,0.686869,99.1459
0.555556,0.69697,99.1648
0.555556,0.707071,99.1845
0.555556,0.717172,99.205
0.555556,0.727273,99.2263
0.555556,0.737374,99.2483
0.555556,0.747475,99.2711
0.555556,0.757576,99.2946
0.555556,0.767677,99.3187
0.555556,0.777778,99.3436
0.555556,0.787879,99.369
0.555556,0.79798,99.3951
0.555556,0.808081,99.4218
0.555556,0.818182,99.449
0.555556,0.828283,99.4767
0.555556,0.838384,99.505
0.555556,0.848485,99.5337
0.555556,0.858586,99.5628
0.555556,0.868687,99.5924
0.555556,0.878788,99.6224
0.555556,0.888889,99.6526
0.555556,0.89899,99.6833
0.555556,0.909091,99.7142
0.555556,0.919192,99.7453
0.555556,0.929293,99.7767
0.555556,0.939394,99.8083
0.555556,0.949495,99.84
0.555556,0.959596,99.8719
0.555556,0.969697,99.9039
0.555556,0.979798,99.9359
0.555556,0.989899,99.9679
0.555556,1,100
0.565657,0,100
0.565657,0.010101,99.9666
0.565657,0.020202,99.9332
0.565657,0.030303,99.8999
0.565657,0.040404,99.8668
0.565657,0.0505051,99.8338
0.565657,0.0606061,99.801
0.565657,0.0707071,99.7685
0.565657,0.0808081,99.7362
0.565657,0.0909091,99.7042
0.565657,0.10101,99.6726
0.565657,0.111111,99.6413
0.565657,0.121212,99.6104
0.565657,0.131313,99.58
0.565657,0.141414,99.5499
0.565657,0.151515,99.5204
0.565657,0.161616,99.4914
0.565657,0.171717,99.4629
0.565657,0.181818,99.435
0.565657,0.191919,99.4077
0.565657,0.20202,99.381
0.565657,0.212121,99.355
0.565657,0.222222,99.3296
0.565657,0.232323,99.305
0.565657,0.242424,99.281
0.565657,0.252525,99.2578
0.565657,0.262626,99.2354
0.565657,0.272727,99.2138
0.565657,0.282828,99.193
0.565657,0.292929,99.173
0.565657,0.30303,99.1539
0.565657,0.313131,99.1356
0.565657,0.323232,99.1182
0.565657,0.333333,99.1018
0.565657,0.343434,99.0862
0.565657,0.353535,99.0716
0.565657,0.363636,99.058
0.565657,0.373737,99.0453
0.565657,0.383838,99.0336
0.565657,0.393939,99.0228
0.565657,0.40404,99.0131
0.565657,0.414141,99.0043
0.565657,0.424242,98.9966
0.565657,0.434343,98.9899
0.565657,0.444444,98.9842
0.565657,0.454545,98.9796
0.565657,0.464646,98.9759
0.565657,0.474747,98.9733
0.565657,0.484848,98.9718
0.565657,0.494949,98.9713
0.565657,0.505051,98.9718
0.565657,0.515152,98.9733
0.565657,0.525253,98.9759
0.565657,0.535354,98.9795
0.565657,0.545455,98.9842
0.565657,0.555556,98.9898
0.565657,0.565657,98.9965
0.565657,0.575758,99.0042
0.565657,0.585859,99.0128
0.565657,0.59596,99.0225
0.565657,0.606061,99.0331
0.565657,0.616162,99.0447
0.565657,0.626263,99.0572
0.565657,0.636364,99.0707
0.565657,0.646465,99.0851
0.565657,0.656566,99.1004
0.565657,0.666667,99.1166
0.565657,0.676768,99.1336
0.565657,0.686869,99.1515
0.565657,0.69697,99.1703
0.565657,0.707071,99.1899
0.565657,0.717172,99.2102
0.565657,0.727273,99.2314
0.565657,0.737374,99.2533
0.565657,0.747475,99.2759
0.565657,0.757576,99.2992
0.565657,0.767677,99.3232
0.565657,0.777778,99.3479
0.565657,0.787879,99.3732
0.565657,0.79798,99.3991
0.565657,0.808081,99.4256
0.565657,0.818182,99.4526
0.565657,0.828283,99.4802
0.565657,0.838384,99.5082
0.565657,0.848485,99.5368
0.565657,0.858586,99.5657
0.565657,0.868687,99.5951
0.565657,0.878788,99.6248
0.565657,0.888889,99.6549
0.565657,0.89899,99.6854
0.565657,0.909091,99.7161
0.565657,0.919192,99.747
0.565657,0.929293,99.7782
0.565657,0.939394,99.8095
0.565657,0.949495,99.8411
0.565657,0.959596,99.8727
0.565657,0.969697,99.9045
0.565657,0.979798,99.9363
0.565657,0.989899,99.9682
0.565657,1,100
0.575758,0,100
0.575758,0.010101,99.9668
0.575758,0.020202,99.9337
0.575758,0.030303,99.9007
0.575758,0.040404,99.8678
0.575758,0.0505051,99.8351
0.575758,0.0606061,99.8026
0.575758,0.0707071,99.7703
0.575758,0.0808081,99.7382
0.575758,0.0909091,99.7065
0.575758,0.10101,99.6751
0.575758,0.111111,99.6441
0.575758,0.121212,99.6134
0.575758,0.131313,99.5832
0.575758,0.141414,99.5534
0.575758,0.151515,99.5241
0.575758,0.161616,99.4953
0.575758,0.171717,99.467
0.575758,0.181818,99.4393
0.575758,0.191919,99.4122
0.575758,0.20202,99.3857
0.575758,0.212121,99.3599
0.575758,0.222222,99.3347
0.575758,0.232323,99.3103
0.575758,0.242424,99.2865
0.575758,0.252525,99.2635
0.575758,0.262626,99.2413
0.575758,0.272727,99.2198
0.575758,0.282828,99.1991
0.575758,0.292929,99.1793
0.575758,0.30303,99.1603
0.575758,0.313131,99.1422
0.575758,0.323232,99.125
0.575758,0.333333,99.1086
0.575758,0.343434,99.0932
0.575758,0.353535,99.0787
0.575758,0.363636,99.0652
0.575758,0.373737,99.0526
0.575758,0.383838,99.0409
0.575758,0.393939,99.0303
0.575758,0.40404,99.0206
0.575758,0.414141,99.012
0.575758,0.424242,99.0043
0.575758,0.434343,98.9976
0.575758,0.444444,98.992
0.575758,0.454545,98.9874
0.575758,0.464646,98.9838
0.575758,0.474747,98.9812
0.575758,0.484848,98.9796
0.575758,0.494949,98.9791
0.575758,0.505051,98.9796
0.575758,0.515152,98.9812
0.575758,0.525253,98.9837
0.575758,0.535354,98.9873
0.575758,0.545455,98.9919
0.575758,0.555556,98.9975
0.575758,0.565657,99.0042
0.575758,0.575758,99.0118
0.575758,0.585859,99.0204
0.575758,0.59596,99.0299
0.575758,0.606061,99.0405
0.575758,0.616162,99.052
0.575758,0.626263,99.0644
0.575758,0.636364,99.0778
0.575758,0.646465,99.0921
0.575758,0.656566,99.1072
0.575758,0.666667,99.1233
0.575758,0.676768,99.1402
0.575758,0.686869,99.158
0.575758,0.69697,99.1766
0.575758,0.707071,99.1961
0.575758,0.717172,99.2163
0.575758,0.727273,99.2372
0.575758,0.737374,99.259
0.575758,0.747475,99.2814
0.575758,0.757576,99.3046
0.575758,0.767677,99.3284
0.575758,0.777778,99.3529
0.575758,0.787879,99.378
0.575758,0.79798,99.4037
0.575758,0.808081,99.43
0.575758,0.818182,99.4568
0.575758,0.828283,99.4842
0.575758,0.838384,99.512
0.575758,0.848485,99.5403
0.575758,0.858586,99.569
0.575758,0.868687,99.5982
0.575758,0.878788,99.6277
0.575758,0.888889,99.6576
0.575758,0.89899,99.6878
0.575758,0.909091,99.7182
0.575758,0.919192,99.7489
0.575758,0.929293,99.7799
0.575758,0.939394,99.811
0.575758,0.949495,99.8423
0.575758,0.959596,99.8737
0.575758,0.969697,99.9052
0.575758,0.979798,99.9368
0.575758,0.989899,99.9684
0.575758,1,100
0.585859,0,100
0.585859,0.010101,99.9671
0.585859,0.020202,99.9343
0.585859,0.030303,99.9015
0.585859,0.040404,99.8689
0.585859,0.0505051,99.8365
0.585859,0.0606061,99.8043
0.585859,0.0707071,99.7723
0.585859,0.0808081,99.7405
0.585859,0.0909091,99.7091
0.585859,0.10101,99.6779
0.585859,0.111111,99.6472
0.585859,0.121212,99.6168
0.585859,0.131313,99.5868
0.585859,0.141414,99.5573
0.585859,0.151515,99.5282
0.585859,0.161616,99.4997
0.585859,0.171717,99.4717
0.585859,0.181818,99.4442
0.585859,0.191919,99.4173
0.585859,0.20202,99.3911
0.585859,0.212121,99.3655
0.585859,0.222222,99.3405
0.585859,0.232323,99.3163
0.585859,0.242424,99.2927
0.585859,0.252525,99.2699
0.585859,0.262626,99.2479
0.585859,0.272727,99.2266
0.585859,0.282828,99.2061
0.585859,0.292929,99.1865
0.585859,0.30303,99.1676
0.585859,0.313131,99.1497
0.585859,0.323232,99.1326
0.585859,0.333333,99.1164
0.585859,0.343434,99.1011
0.585859,0.353535,99.0867
0.585859,0.363636,99.0733
0.585859,0.373737,99.0608
0.585859,0.383838,99.0493
0.585859,0.393939,99.0387
0.585859,0.40404,99.0291
0.585859,0.414141,99.0205
0.585859,0.424242,99.0129
0.585859,0.434343,99.0063
0.585859,0.444444,99.0007
0.585859,0.454545,98.9962
0.585859,0.464646,98.9926
0.585859,0.474747,98.99
0.585859,0.484848,98.9885
0.585859,0.494949,98.988
0.585859,0.505051,98.9885
0.585859,0.515152,98.99
0.585859,0.525253,98.9926
0.585859,0.535354,98.9961
0.585859,0.545455,99.0007
0.585859,0.555556,99.0063
0.585859,0.565657,99.0128
0.585859,0.575758,99.0204
0.585859,0.585859,99.0289
0.585859,0.59596,99.0384
0.585859,0.606061,99.0488
0.585859,0.616162,99.0602
0.585859,0.626263,99.0725
0.585859,0.636364,99.0858
0.585859,0.646465,99.1
0.585859,0.656566,99.115
0.585859,0.666667,99.1309
0.585859,0.676768,99.1477
0.585859,0.686869,99.1653
0.585859,0.69697,99.1838
0.585859,0.707071,99.2031
0.585859,0.717172,99.2231
0.585859,0.727273,99.2439
0.585859,0.737374,99.2654
0.585859,0.747475,99.2877
0.585859,0.757576,99.3106
0.585859,0.767677,99.3342
0.585859,0.777778,99.3585
0.585859,0.787879,99.3834
0.585859,0.79798,99.4089
0.585859,0.808081,99.4349
0.585859,0.818182,99.4615
0.585859,0.828283,99.4887
0.585859,0.838384,99.5163
0.585859,0.848485,99.5443
0.585859,0.858586,99.5728
0.585859,0.868687,99.6017
0.585859,0.878788,99.631
0.585859,0.888889,99.6606
0.585859,0.89899,99.6905
0.585859,0.909091,99.7207
0.585859,0.919192,99.7511
0.585859,0.929293,99.7818
0.585859,0.939394,99.8126
0.585859,0.949495,99.8437
0.585859,0.959596,99.8748
0.585859,0.969697,99.906
0.585859,0.979798,99.9373
0.585859,0.989899,99.9687
0.585859,1,100
0.59596,0,100
0.59596,0.010101,99.9674
0.59596,0.020202,99.9349
0.59596,0.030303,99.9025
0.59596,0.040404,99.8702
0.59596,0.0505051,99.8381
0.59596,0.0606061,99.8062
0.59596,0.0707071,99.7745
0.59596,0.0808081,99.743
0.59596,0.0909091,99.7119
0.59596,0.10101,99.6811
0.59596,0.111111,99.6506
0.59596,0.121212,99.6205
0.59596,0.131313,99.5908
0.59596,0.141414,99.5616
0.59596,0.151515,99.5328
0.59596,0.161616,99.5046
0.59596,0.171717,99.4768
0.59596,0.181818,99.4496
0.59596,0.191919,99.423
0.59596,0.20202,99.397
0.59596,0.212121,99.3717
0.59596,0.222222,99.347
0.59596,0.232323,99.323
0.59596,0.242424,99.2996
0.59596,0.252525,99.277
0.59596,0.262626,99.2552
0.59596,0.272727,99.2341
0.59596,0.282828,99.2139
0.59596,0.292929,99.1944
0.59596,0.30303,99.1758
0.59596,0.313131,99.158
0.59596,0.323232,99.1411
0.59596,0.333333,99.125
0.59596,0.343434,99.1099
0.59596,0.353535,99.0957
0.59596,0.363636,99.0824
0.59596,0.373737,99.07
0.59596,0.383838,99.0586
0.59596,0.393939,99.0481
0.59596,0.40404,99.0386
0.59596,0.414141,99.0301
0.59596,0.424242,99.0226
0.59596,0.434343,99.0161
0.59596,0.444444,99.0105
0.59596,0.454545,99.006
0.59596,0.464646,99.0024
0.59596,0.474747,98.9999
0.59596,0.484848,98.9984
0.59596,0.494949,98.9979
0.59596,0.505051,98.9984
0.59596,0.515152,98.9999
0.59596,0.525253,99.0024
0.59596,0.535354,99.0059
0.59596,0.545455,99.0105
0.59596,0.555556,99.016
0.59596,0.565657,99.0225
0.59596,0.575758,99.0299
0.59596,0.585859,99.0384
0.59596,0.59596,99.0478
0.59596,0.606061,99.0581
0.59596,0.616162,99.0694
0.59596,0.626263,99.0816
0.59596,0.636364,99.0947
0.59596,0.646465,99.1088
0.59596,0.656566,99.1237
0.59596,0.666667,99.1394
0.59596,0.676768,99.1561
0.59596,0.686869,99.1735
0.59596,0.69697,99.1918
0.59596,0.707071,99.2108
0.59596,0.717172,99.2307
0.59596,0.727273,99.2513
0.59596,0.737374,99.2726
0.59596,0.747475,99.2946
0.59596,0.757576,99.3174
0.59596,0.767677,99.3408
0.59596,0.777778,99.3648
0.59596,0.787879,99.3894
0.59596,0.79798,99.4147
0.59596,0.808081,99.4405
0.59596,0.818182,99.4668
0.59596,0.828283,99.4936
0.59596,0.838384,99.521
0.59596,0.848485,99.5488
0.59596,0.858586,99.577
0.59596,0.868687,99.6056
0.59596,0.878788,99.6346
0.59596,0.888889,99.6639
0.59596,0.89899,99.6935
0.59596,0.909091,99.7234
0.59596,0.919192,99.7536
0.59596,0.929293,99.7839
0.59596,0.939394,99.8145
0.59596,0.949495,99.8452
0.59596,0.959596,99.876
0.59596,0.969697,99.907
0.59596,0.979798,99.938
0.59596,0.989899,99.969
0.59596,1,100
0.606061,0,100
0.606061,0.010101,99.9678
0.606061,0.020202,99.9356
0.606061,0.030303,99.9036
0.606061,0.040404,99.8716
0.606061,0.0505051,99.8399
0.606061,0.0606061,99.8083
0.606061,0.0707071,99.7769
0.606061,0.0808081,99.7458
0.606061,0.0909091,99.715
0.606061,0.10101,99.6845
0.606061,0.111111,99.6544
0.606061,0.121212,99.6246
0.606061,0.131313,99.5953
0.606061,0.141414,99.5664
0.606061,0.151515,99.5379
0.606061,0.161616,99.51
0.606061,0.171717,99.4825
0.606061,0.181818,99.4556
0.606061,0.191919,99.4293
0.606061,0.20202,99.4036
0.606061,0.212121,99.3785
0.606061,0.222222,99.3541
0.606061,0.232323,99.3303
0.606061,0.242424,99.3072
0.606061,0.252525,99.2849
0.606061,0.262626,99.2633
0.606061,0.272727,99.2425
0.606061,0.282828,99.2224
0.606061,0.292929,99.2032
0.606061,0.30303,99.1847
0.606061,0.313131,99.1671
0.606061,0.323232,99.1504
0.606061,0.333333,99.1345
0.606061,0.343434,99.1196
0.606061,0.353535,99.1055
0.606061,0.363636,99.0923
0.606061,0.373737,99.0801
0.606061,0.383838,99.0688
0.606061,0.393939,99.0585
0.606061,0.40404,99.0491
0.606061,0.414141,99.0407
0.606061,0.424242,99.0332
0.606061,0.434343,99.0267
0.606061,0.444444,99.0213
0.606061,0.454545,99.0168
0.606061,0.464646,99.0133
0.606061,0.474747,99.0108
0.606061,0.484848,99.0093
0.606061,0.494949,99.0088
0.606061,0.505051,99.0093
0.606061,0.515152,99.0108
0.606061,0.525253,99.0133
0.606061,0.535354,99.0167
0.606061,0.545455,99.0212
0.606061,0.555556,99.0267
0.606061,0.565657,99.0331
0.606061,0.575758,99.0405
0.606061,0.585859,99.0488
0.606061,0.59596,99.0581
0.606061,0.606061,99.0683
0.606061,0.616162,99.0795
0.606061,0.626263,99.0916
0.606061,0.636364,99.1046
0.606061,0.646465,99.1184
0.606061,0.656566,99.1332
0.606061,0.666667,99.1488
